"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_desc","stop_timezone","wheelchair_boarding","level_id","platform_code"
"2450-490001124N","58214","Grove Park Bus Station","51.431765","0.020974","","","0","2450-490G000553","Stop Z1","","1","",""
"2450-490001127E","55368","Hackney Central Station","51.547483","-0.055652","","","0","","Stop T","","1","",""
"2450-490001127J","77588","Hackney Central Station","51.54788","-0.056789","","","0","","Stop J","","1","",""
"2450-490001127K","48311","Hackney Central Station","51.54802","-0.0571","","","0","","Stop K","","1","",""
"2450-490001128L","74507","Amhurst Road Hackney Downs","51.548653","-0.058415","","","0","","Stop L","","1","",""
"2450-490001128M","73026","Hackney Downs Dalston Lane","51.549156","-0.060557","","","0","","Stop M","","1","",""
"2450-490001128N","75433","Hackney Downs Station","51.548928","-0.061432","","","0","","Stop N","","1","",""
"2450-490001128O","74509","Hackney Downs Station","51.549686","-0.061082","","","0","","Stop D","","1","",""
"2450-490001128P","47834","Amhurst Road Dalston Lane","51.549609","-0.061288","","","0","","Stop P","","1","",""
"2450-490001129A","73562","Hackney Wick Station","51.543069","-0.025598","","","0","","Stop A","","1","",""
"2450-490001130W","74295","Hadley Wood","51.668197","-0.176098","","","0","","Stop A","","1","",""
"2450-490001132A","73781","Hampton","51.415795","-0.371247","","","0","","Stop D","","1","",""
"2450-490001132B","58658","Hampton","51.415679","-0.371998","","","0","","Stop K","","1","",""
"2450-490001134A","73702","Hampton Wick","51.41427","-0.313017","","","0","","Stop B","","1","",""
"2450-490001134B","51931","Hampton Wick","51.41425","-0.312269","","","0","","Stop G","","1","",""
"2450-490001135A","74067","Hanwell Station","51.512898","-0.336931","","","0","","Stop A","","1","",""
"2450-490001135B","50159","Hanwell Station","51.513441","-0.337156","","","0","","Stop B","","1","",""
"2450-490001137A","53157","Harold Wood Station","51.593395","0.232582","","","0","2450-910GHRLDWOD","Stop A","","1","",""
"2450-490001137B","55668","Harold Wood Station","51.592985","0.23288","","","0","2450-910GHRLDWOD","Stop B","","1","",""
"2450-490001137C","52277","Harold Wood Station","51.59345","0.233465","","","0","2450-910GHRLDWOD","Stop C","","1","",""
"2450-490001138S","76992","Harringay Station","51.577514","-0.106529","","","0","","Stop","","1","",""
"2450-490001139HF","55400","Harringay Green Lanes Station","51.577219","-0.098835","","","0","","Stop HF","","1","",""
"2450-490001139HO","57172","Harringay Green Lanes Station","51.577799","-0.098565","","","0","","Stop HM","","1","",""
"2450-490001142A","51134","Hatch End","51.608725","-0.37007","","","0","","Stop V","","1","",""
"2450-490001142B","75926","Hatch End","51.608855","-0.370383","","","0","","Stop W","","1","",""
"2450-490001143A","47864","Haydons Road Rail Station","51.425018","-0.189594","","","0","","Stop HC","","1","",""
"2450-490001143B","50470","Haydons Road Rail Station","51.424866","-0.190233","","","0","","Stop HL","","1","",""
"2450-490001144M","57303","Hayes & Harlington Station","51.503059","-0.420771","","","0","","Stop E","","1","",""
"2450-490001144N","59402","Hayes & Harlington Station","51.50343","-0.420917","","","0","","Stop L","","1","",""
"2450-490001145B","75151","Hayes (Kent)","51.376054","0.011033","","","0","","Stop B","","1","",""
"2450-490001145C","74370","Hayes (Kent)","51.376255","0.010869","","","0","","Stop C","","1","",""
"2450-490001146N","57942","Headstone Lane Station","51.602013","-0.356246","","","0","","Stop D","","1","",""
"2450-490001146S","48298","Headstone Lane Station","51.602205","-0.356456","","","0","","Stop C","","1","",""
"2450-490001148A","77251","Hendon Station","51.579341","-0.23889","","","0","","Stop HD","","1","",""
"2450-490001148B","52633","Hendon Station","51.58002","-0.237983","","","0","","Stop HE","","1","",""
"2450-490001148Z","91393","Poulett Gardens","51.445101","-0.329696","","","0","","Stop P","","1","",""
"2450-490001149B","74329","Herne Hill Station","51.453427","-0.101032","","","0","","Stop B","","1","",""
"2450-490001149L","52643","Herne Hill Station","51.45245","-0.102915","","","0","","Stop L","","1","",""
"2450-490001149N","55607","Herne Hill Station","51.452617","-0.102649","","","0","","Stop N","","1","",""
"2450-490001149W3","51271","Dulwich Road","51.452686","-0.103581","","","0","","Stand","","1","",""
"2450-490001150N1","55496","Highams Park Station","51.608182","0.00003","","","0","","Stop EM","","1","",""
"2450-490001150S1","71582","Highams Park Station","51.608455","0.000403","","","0","","Stop EB","","1","",""
"2450-490001154E","47535","Honor Oak Park Station","51.449586","-0.044659","","","0","","Stop HB","","1","",""
"2450-490001154W","75184","Honor Oak Park Station","51.449578","-0.045782","","","0","","Stop HA","","1","",""
"2450-490001155A","75799","Hornsey","51.586365","-0.112239","","","0","","Stop U","","1","",""
"2450-490001156A","48322","Hounslow","51.462642","-0.362626","","","0","","Stop SC","","1","",""
"2450-490001156B","75487","Hounslow","51.463058","-0.362784","","","0","","Stop SK","","1","",""
"2450-490001157G","75397","Ilford Station","51.558803","0.070069","","","0","2450-910GILFORD","Stop G","","1","",""
"2450-490001157H","50189","Ilford Station","51.558928","0.070104","","","0","2450-910GILFORD","Stop H","","1","",""
"2450-490001157K","52300","Ilford Station","51.55943","0.070228","","","0","2450-910GILFORD","Stop K","","1","",""
"2450-490001158A","57426","Isleworth","51.475122","-0.337614","","","0","","Stop F","","1","",""
"2450-490001158B","52586","Isleworth","51.475207","-0.337308","","","0","","Stop N","","1","",""
"2450-490001161N","51051","Kensal Rise Station","51.533704","-0.219154","","","0","","Stop KR","","1","",""
"2450-490001161N1","55960","Wrentham Avenue","51.535319","-0.220115","","","0","","Stop KP","","1","",""
"2450-490001161S","51869","Kensal Rise Station","51.533911","-0.219175","","","0","","Stand KQ","","1","",""
"2450-490001161S1","48832","Kensal Rise Station","51.534404","-0.219054","","","0","","Stop KH","","1","",""
"2450-490001163E","47782","Kent House","51.410256","-0.045949","","","0","","Stop BA","","1","",""
"2450-490001163W","57501","Kent House","51.410883","-0.047418","","","0","","Stop BL","","1","",""
"2450-490001165C","48899","Kentish Town West Station","51.546256","-0.147619","","","0","","Stop KR","","1","",""
"2450-490001165W","54356","Kentish Town West Station","51.546485","-0.145648","","","0","","Stop KN","","1","",""
"2450-490001167X","50819","Kew Bridge Station","51.489386","-0.287127","","","0","","Stop X","","1","",""
"2450-490001167YZ","53105","Kew Bridge Station","51.488673","-0.288839","","","0","","Stop","","1","",""
"2450-490001170Q","49448","Kilburn High Road Station","51.53783","-0.19321","","","0","","Stop Q","","1","",""
"2450-490001170R","54910","Brondesbury Road (Nw6)","51.53798","-0.193565","","","0","","Stop R","","1","",""
"2450-490001170S","57306","Brondesbury Road (Nw6)","51.537517","-0.193281","","","0","","Stop S","","1","",""
"2450-490001170T","75596","Kilburn High Road Station","51.537703","-0.191975","","","0","","Stop T","","1","",""
"2450-490001170U","53472","Kilburn High Road Station","51.5377","-0.191774","","","0","","Stop U","","1","",""
"2450-490001171G","57130","King's Cross Stn York Way","51.531282","-0.122679","","","0","","Stop G","","1","",""
"2450-490001171H","72026","King's Cross Pentonville Road","51.531478","-0.120868","","","0","","Stop H","","1","",""
"2450-490001172K","74473","Kings Cross Road","51.531108","-0.118562","","","0","","Stop K","","1","",""
"2450-490001172X","53943","Kings Cross Caledonian Road","51.530843","-0.12052","","","0","","Stop X","","1","",""
"2450-490001173Q","55719","Kingston","51.412572","-0.303157","","","0","","Stop Q","","1","",""
"2450-490001173T","52821","Kingston","51.411815","-0.300596","","","0","","Stop T","","1","",""
"2450-490001173V","50375","Kingston","51.413421","-0.30035","","","0","","Stop V","","1","",""
"2450-490001175HA","53304","Ladywell","51.4566","-0.020522","","","0","","Stop HA","","1","",""
"2450-490001175HC","76019","Ladywell","51.456458","-0.021147","","","0","","Stop HC","","1","",""
"2450-490001175S","51728","Vicars Hill Ladywell Station","51.45751","-0.020065","","","0","","Stop HW","","1","",""
"2450-490001176B","52396","Lee","51.449512","0.012849","","","0","","Stop B","","1","",""
"2450-490001176N","77589","Lee","51.448394","0.013044","","","0","","Stop A","","1","",""
"2450-490001177E","74606","Lewisham Station","51.464631","-0.01361","","","0","","Stop E","","1","",""
"2450-490001177F","58189","Lewisham Station Loampit Vale","51.464478","-0.014135","","","0","","Stop F","","1","",""
"2450-490001177S","92066","Lewisham Station","51.465196","-0.012448","","","0","","Stop J","","1","",""
"2450-490001177T","92067","Lewisham Station","51.465152","-0.012018","","","0","","Stop H","","1","",""
"2450-490001177U","92068","Lewisham Station","51.4649","-0.013051","","","0","","Stop AP","","1","",""
"2450-490001177V","92062","Lewisham Station","51.464054","-0.012454","","","0","","Stop C","","1","",""
"2450-490001177X","92064","Lewisham Station","51.463819","-0.012421","","","0","","Stop D","","1","",""
"2450-490001177Z","92065","Lewisham Station","51.464235","-0.012547","","","0","","Stop B","","1","",""
"2450-490001178N","59416","Leyton Midland Road Station","51.570414","-0.008453","","","0","","Stop NA","","1","",""
"2450-490001178S","59088","Leyton Midland Road Station","51.56943","-0.008222","","","0","","Stop SN","","1","",""
"2450-490001179N","76013","Leytonstone High Road Station","51.562756","0.009261","","","0","","Stop F","","1","",""
"2450-490001179S","55915","Leytonstone High Road Station","51.563681","0.00985","","","0","","Stop J","","1","",""
"2450-490001180E","53452","Limehouse","51.512839","-0.040237","","","0","","Stop LB","","1","",""
"2450-490001180W","53410","Limehouse","51.512718","-0.040516","","","0","","Stop LK","","1","",""
"2450-490001184A","71012","Loughborough Junction","51.465827","-0.102633","","","0","","Stop A","","1","",""
"2450-490001184N","75074","Loughborough Junction","51.466037","-0.103949","","","0","","Stop C","","1","",""
"2450-490001184S","76865","Loughborough Junction","51.466166","-0.103584","","","0","","Stop D","","1","",""
"2450-490001184W","58646","Loughborough Junction","51.465447","-0.10085","","","0","","Stop E","","1","",""
"2450-490001185N","56159","Lower Sydenham","51.425697","-0.032575","","","0","","Stop LA","","1","",""
"2450-490001185S","77896","Lower Sydenham","51.424796","-0.031923","","","0","","Stop LC","","1","",""
"2450-490001188E","91516","Malden Manor","51.385255","-0.262849","","","0","","Stop MG","","1","",""
"2450-490001188MY","48330","Malden Manor","51.384486","-0.261944","","","0","","Stop MY","","1","",""
"2450-490001188MZ","59000","Malden Manor","51.384712","-0.262582","","","0","","Stop MZ","","1","",""
"2450-490001188S1","91514","Malden Manor","51.384991","-0.262601","","","0","","Stop MW","","1","",""
"2450-490001189N","54015","Manor Park Station","51.552082","0.046713","","","0","2450-910GMANRPK","Stop A","","1","",""
"2450-490001189S","51413","Manor Park Station","51.552829","0.046646","","","0","2450-910GMANRPK","Stop B","","1","",""
"2450-490001190N","48792","Maryland Station","51.547183","0.005993","","","0","2450-910GMRYLAND","Stop MB","","1","",""
"2450-490001190S1","72542","Maryland Station","51.546944","0.0063","","","0","2450-910GMRYLAND","Stop MF","","1","",""
"2450-490001190S2","72466","Maryland Station","51.546079","0.007445","","","0","2450-910GMRYLAND","Stop MP","","1","",""
"2450-490001193A","54630","Mill Hill Broadway","51.61357","-0.24938","","","0","2450-910GMLHB","Stop A","","1","",""
"2450-490001193B","53716","Mill Hill Broadway","51.613295","-0.249073","","","0","2450-910GMLHB","Stop B","","1","",""
"2450-490001193C","57953","Mill Hill Broadway","51.613411","-0.248953","","","0","2450-910GMLHB","Stop C","","1","",""
"2450-490001193D","72375","Mill Hill Broadway","51.613512","-0.249094","","","0","2450-910GMLHB","Stop D","","1","",""
"2450-490001194A","71931","Mitcham Junction Station","51.393144","-0.158741","","","0","","Stop A","","1","",""
"2450-490001194B","49202","Mitcham Junction Station","51.393874","-0.158869","","","0","","Stop B","","1","",""
"2450-490001197A","53798","Morden South","51.396751","-0.2005","","","0","","Stop MK","","1","",""
"2450-490001197B","56317","Morden South","51.395877","-0.200362","","","0","","Stop MA","","1","",""
"2450-490001199A","54069","Motspur Park Rail Station","51.394482","-0.238753","","","0","","Stop A","","1","",""
"2450-490001199B","53441","Motspur Park Rail Station","51.394271","-0.239077","","","0","","Stop B","","1","",""
"2450-490001200A","71300","Mottingham Station","51.439714","0.051039","","","0","","Stop MN","","1","",""
"2450-490001200B","71870","Mottingham Station","51.440566","0.051638","","","0","","Stop MD","","1","",""
"2450-490001201A","75760","New Barnet Station","51.64893","-0.173388","","","0","2450-910GNBARNET","Stop A","","1","",""
"2450-490001201D","77576","New Barnet Station Station Road","51.649682","-0.176089","","","0","","Stop D","","1","",""
"2450-490001201S","56445","New Barnet Station","51.649056","-0.17344","","","0","2450-910GNBARNET","Stop Z1","","1","",""
"2450-490001202N1","47245","New Beckenham Station","51.416357","-0.03381","","","0","","Stop A","","1","",""
"2450-490001202S1","75294","New Beckenham Station","51.41651","-0.033832","","","0","","Stop B","","1","",""
"2450-490001205A","71441","New Eltham Stn Footscray Road","51.438715","0.070995","","","0","","Stop F","","1","",""
"2450-490001205C","55235","Footscray Road Southwood Rd","51.437187","0.072465","","","0","","Stop U","","1","",""
"2450-490001205D","72664","New Eltham","51.43731","0.071132","","","0","","Stop D","","1","",""
"2450-490001205E","47404","New Eltham","51.436617","0.070626","","","0","","Stop L","","1","",""
"2450-490001206A","57593","New Malden Station","51.403375","-0.256757","","","0","","Stop A","","1","",""
"2450-490001206B","57634","New Malden Station","51.403248","-0.25669","","","0","","Stop B","","1","",""
"2450-490001206S","50845","New Malden Station","51.403575","-0.255728","","","0","","Stop P","","1","",""
"2450-490001207E","73406","New Southgate Station","51.614967","-0.143119","","","0","2450-910GNEWSGAT","Stop J","","1","",""
"2450-490001207N","53888","New Southgate Station","51.614542","-0.142963","","","0","2450-910GNEWSGAT","Stop K","","1","",""
"2450-490001209A","50118","Norbury","51.413073","-0.124232","","","0","","Stop A","","1","",""
"2450-490001209B","49897","Norbury","51.41086","-0.123086","","","0","","Stop B","","1","",""
"2450-490001210N","50305","North Dulwich","51.454034","-0.088599","","","0","","Stop VA","","1","",""
"2450-490001210S","53029","North Dulwich","51.453836","-0.088032","","","0","","Stop VB","","1","",""
"2450-490001213C","71175","Marigold Rd Northumberland Pk","51.601399","-0.049509","","","0","","Stop NC","","1","",""
"2450-490001213D","74757","Marigold Rd Northumberland Pk","51.602199","-0.050009","","","0","","Stop ND","","1","",""
"2450-490001213N","58479","Northumberland Park","51.602937","-0.054945","","","0","","Stop NB","","1","",""
"2450-490001213S","77616","Northumberland Park","51.602575","-0.055336","","","0","","Stop NA","","1","",""
"2450-490001213W","50927","Northumberland Park","51.603218","-0.055611","","","0","","->S","","1","",""
"2450-490001216E","59199","Norwood Junction Station","51.398634","-0.075111","","","0","","Stop E","","1","",""
"2450-490001216P","55479","Portland Road Norwood Jnc Stn","51.398306","-0.072623","","","0","","Stop P","","1","",""
"2450-490001216T","55702","Norwood Junction Station","51.397609","-0.074032","","","0","","Stop T","","1","",""
"2450-490001217N","73566","Nunhead Station","51.466751","-0.051542","","","0","","Stop NA","","1","",""
"2450-490001217NB","75174","Nunhead Station","51.466391","-0.050967","","","0","","Stop NB","","1","",""
"2450-490001218N","72035","Oakleigh Park","51.637913","-0.166995","","","0","2450-910GOKLGHPK","Stop BY","","1","",""
"2450-490001218S","56115","Oakleigh Park","51.636655","-0.165875","","","0","2450-910GOKLGHPK","Stop BW","","1","",""
"2450-490001220A","51126","Orpington Station","51.372709","0.087095","","","0","2450-910GORPNGTN","Stop A","","1","",""
"2450-490001220B","55278","Orpington Station","51.372807","0.088652","","","0","2450-910GORPNGTN","Stop B","","1","",""
"2450-490001220D","53552","Orpington Bus Station","51.373411","0.089584","","","0","2450-490G00001232","Stop D","","1","",""
"2450-490001220E","72614","Orpington Bus Station","51.373547","0.089562","","","0","2450-490G00001232","Stop E","","1","",""
"2450-490001220F","57178","Orpington Bus Station","51.373412","0.089556","","","0","2450-490G00001232","Stop F","","1","",""
"2450-490001220G","52742","Orpington Station","51.373203","0.089661","","","0","2450-910GORPNGTN","Stop G","","1","",""
"2450-490001221F","75205","Paddington Rail Station","51.515492","-0.175704","","","0","","Stop F","","1","",""
"2450-490001221H","51171","Paddington Rail Station","51.516737","-0.173665","","","0","","Stop H","","1","",""
"2450-490001222D","51144","Palmers Green","51.617861","-0.109733","","","0","","Stop D","","1","",""
